gene_id	gene_name	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENSG00000130487	KLHDC7B	2817.22191721492	2817.22191721492	2819.05	2808.324	2820.013	2821.52
ENSG00000130489	SCO2	819.124	822.388	820.058	809.327	831.013	822.524
ENSG00000130538	OR11H1	809.076	809.076	809.076	809.076	809.076	809.076
ENSG00000130540	SULT4A1	2131.95983720051	2168.65617282912	2185.08789536445	2378.324	2068.013	2069.52
ENSG00000130638	ATXN10	1300.44522996608	1584.09500702811	1178.18271154684	2141.34918627233	1858.63562110116	957.296393335809
ENSG00000130943	PKDREJ	7520.124	7521.06229379136	7521.05	7521.06229379136	7522.013	7521.06229379136
ENSG00000131100	ATP6V1E1	1194.01722572558	1197.55129405797	1215.34100291298	1187.7956363589	1185.32762312233	1221.80109672774
ENSG00000133422	MORC2	4678.75904302625	4945.87611386721	4909.62668864218	3149.27663482743	4769.6685365776	2851.16158000966
ENSG00000133424	LARGE1	3994.1103502641	4012.17706353925	3610.3187465017	3005.66991785872	3036.36766881547	3011.32295204659
ENSG00000133433	GSTT2B	926.124	929.374	927.05	916.324	928.013	929.52
ENSG00000133454	MYO18B	6806.22222152941	6806.22222152941	6806.22222152941	7774.94899969789	6063.59607878975	6687.91217639137
ENSG00000133460	SLC2A11	1889.6982540429	1876.50751084343	1731.17931264548	1207.98934312939	1307.28944517526	1597.49439849459
ENSG00000133466	C1QTNF6	1019.42597352742	4833.374	4831.05	3116.56427489586	2566.9102331922	3057.78814604098
ENSG00000133475	GGT2	2183.324	2183.324	2183.324	2183.324	2183.324	2183.324
ENSG00000133477	FAM83F	9990.02819171421	15391.374	5858.16476882456	4658.80032736348	15390.013	15391.52
ENSG00000133488	SEC14L4	2324.61151023432	2324.61151023432	2324.61151023432	2316.324	2328.013	2329.52
ENSG00000133519	ZDHHC8P1	1936.19408603749	1811.86568400494	2137.05	1816.20238929431	1232.013	2139.52
ENSG00000138867	GUCD1	3440.124	3426.10534258001	2898.95219701514	3129.4804396058	2735.79916857162	3227.23251762139
ENSG00000138892	TTLL8	1615.87744444444	1615.87744444444	1615.87744444444	1615.87744444444	1615.87744444444	1615.87744444444
ENSG00000138942	RNF185	2973.81420821266	3017.88618371597	2993.71460518114	2669.91856236382	2977.58604530968	2995.90538184196
ENSG00000138944	KIAA1644	6578.124	6581.374	6579.05	6568.324	6580.013	6581.52
ENSG00000138964	PARVG	2073.75811602956	3249.57680279862	2255.66387218436	1454.5208192965	2200.71295137156	2104.81264805407
ENSG00000159307	SCUBE1	4582.74802028492	1268.40747985709	9636.05	9625.324	5257.29448068601	3268.09288664286
ENSG00000159496	RGL4	588.981949587695	589.388	588.981949587695	588.981949587695	588.035	589.524
ENSG00000159873	CCDC117	3812.124	3815.374	3813.05	3802.324	3787.21838531524	3815.52
ENSG00000159958	TNFRSF13C	3771.124	3774.374	3772.05	3761.324	3773.013	3774.52
ENSG00000161103	AC008132.13	5749.76645062736	5749.76645062736	5749.76645062736	5749.76645062736	5749.013	5750.52
ENSG00000161132	XXbac-B444P24.10	1069.69328354534	1070.374	1069.69328354534	1069.69328354534	1069.013	1069.69328354534
ENSG00000161133	USP41	1005.324	1005.324	1005.324	1005.324	1005.324	1005.324
ENSG00000161149	TUBA3FP	1801.124	1042.62231372915	1245.3969181586	1701.6212719291	1803.013	1804.52
ENSG00000161179	YDJC	1192.92272685337	1226.49794967553	1314.0344880239	1234.10793315765	1256.73955895427	1257.14490088042
ENSG00000161180	CCDC116	1740.124	1712.39311640531	2088.05	1112.57218919697	2089.013	1743.52
ENSG00000166862	CACNG2	2211.124	2051.4516688091	2212.05	2156.86572543275	2156.86572543275	2156.86572543275
ENSG00000166897	ELFN2	8187.43459877196	8191.374	8188.42336369093	8177.324	8189.013	8190.52
ENSG00000167037	SGSM1	6030.20557674813	6186.96725012408	6136.49516642161	5808.324	5820.013	4433.78465521029
ENSG00000167065	DUSP18	2433.56180933442	1549.09816994167	1744.47998724474	2457.25701920662	1361.85339541379	1557.52481552739
ENSG00000167074	TEF	4218.65763675622	4221.71514421913	4218.81853802249	4211.324	1607.81658608893	4224.52
ENSG00000167077	MEI1	669.124	3850.374	844.05	426.683334597538	3849.013	401.524
ENSG00000168135	KCNJ4	1892.124	1895.374	1893.05	1882.324	1891.67214890053	1895.52
ENSG00000169184	MN1	7383.124	7386.374	3032.90993943423	7373.324	4388.88017380504	7386.52
ENSG00000169314	C22orf15	1850.76634661429	1850.76634661429	1850.76634661429	1850.76634661429	1850.013	1851.52
ENSG00000169548	ZNF280A	1973.61017641648	1973.61017641648	1973.61017641648	1965.324	1977.013	1978.52
ENSG00000169575	VPREB1	511.156542898553	511.156542898553	511.156542898553	572.327	511.156542898553	456.524
ENSG00000169635	HIC2	6767.124	6628.374	6626.05	6615.324	6769.013	6628.52
ENSG00000169662	BCRP6	459.078	459.078	459.078	459.078	459.078	459.078
ENSG00000169668	BCRP2	1669.124	1670.53185991969	462.064	2080.4248377027	2040.67884357976	2289.51225800925
ENSG00000170638	TRABD	1821.46614435556	2149.88087834332	2232.05	2005.24661917071	1875.20316055419	1841.31396977858
ENSG00000172250	SERHL	1173.124	1176.374	1174.83624407864	1174.83624407864	1175.013	1174.83624407864
ENSG00000172346	CSDC2	2456.50525985601	2405.78795360184	2199.91921633427	2594.324	2606.013	2447.91601577257
ENSG00000172404	DNAJB7	2405.0675	2405.0675	2405.0675	2405.0675	2405.0675	2405.0675
ENSG00000172912	COX6B1P3	96.7403333333333	96.7403333333333	96.7403333333333	96.7403333333333	96.7403333333333	96.7403333333333
ENSG00000172967	XKR3	1515.60750536416	1515.60750536416	1515.60750536416	1507.324	1519.013	1520.52
ENSG00000175329	ISX	3110.0370988962	3110.0370988962	3110.0370988962	3201.324	3213.013	2924.52
ENSG00000176177	ENTHD1	2533.91340982284	2533.91340982284	2533.91340982284	2527.324	2533.91340982284	2540.52
ENSG00000176635	HORMAD2	475.327	475.327	475.327	475.327	475.327	475.327
ENSG00000177096	FAM109B	2162.124	2165.374	2163.05	2152.324	2164.013	2165.52
ENSG00000177663	IL17RA	8434.124	8336.374	6429.18637297409	6965.60711844323	8436.013	8437.52
ENSG00000177989	ODF3B	1549.124	923.427971578621	1550.05	1032.78115575198	588.659226735147	559.583519544356
ENSG00000177993	ZNRF3-AS1	1997.0675	1997.0675	1997.0675	1997.0675	1997.0675	1997.0675
ENSG00000178026	LRRC75B	1287.17547715349	1649.911742856	1403.05187767874	1270.89926861406	1478.40645657387	1214.03643893789
ENSG00000178248	AP000345.1	1407.013	1407.013	1407.013	1407.013	1407.013	1407.013
ENSG00000178803	ADORA2A-AS1	2386.013	2386.013	2386.013	2386.013	2386.013	2386.013
ENSG00000179750	APOBEC3B	1109.124	1112.374	1249.55867264045	1350.324	1379.16104970674	1325.86517377036
ENSG00000180150	HMGN2P9	71.3908333333333	71.3908333333333	71.3908333333333	71.3908333333333	71.3908333333333	71.3908333333333
ENSG00000180957	PITPNB	2609.17374658998	2386.72843387078	2394.46072390894	2379.26909344184	2411.44105002579	2564.59380250467
ENSG00000181123	RP4-539M6.14	667.074966666667	667.074966666667	667.074966666667	667.074966666667	667.074966666667	667.074966666667
ENSG00000182057	OGFRP1	602.368152294698	1072.374	602.368152294698	644.816628540748	581.809550109115	327.253770531926
ENSG00000182257	PRR34	2644.124	2642.37356901144	2645.05	2634.324	2646.013	2642.37356901144
ENSG00000182351	CRIP1P4	71.3908333333333	71.3908333333333	71.3908333333333	71.3908333333333	71.3908333333333	71.3908333333333
ENSG00000182541	LIMK2	2401.57186667186	2205.54134229564	2071.08842453484	2382.0649736228	2381.53815067824	2438.81788892113
ENSG00000182824	AC008132.15	1523.38374192106	1523.38374192106	1523.38374192106	1523.38374192106	1523.38374192106	1523.38374192106
ENSG00000182841	RRP7BP	2167.34248000807	1688.64778525086	2169.88404878428	1990.86604724359	1993.74001147608	2002.47341255402
ENSG00000182858	ALG12	5177.124	2640.69083030023	2740.31784030109	2032.54351350732	3030.46532351818	3285.29773469369
ENSG00000182902	SLC25A18	1972.24373801647	1913.72418596412	1770.82904674971	1874.324	2002.06113181916	1887.52
ENSG00000182944	EWSR1	1906.0808392753	1785.01655099463	1907.23035404777	1992.49133621382	2101.42835988758	2247.74365223786
ENSG00000183066	WBP2NL	1775.71194631939	1310.57963136522	1141.68303194198	1889.62910410039	1357.96762915415	1139.52
ENSG00000183169	POM121L1P	1664.013	1664.013	1664.013	1664.013	1664.013	1664.013
ENSG00000183172	SMDT1	1135.44275128683	700.731333161235	650.534019034726	586.861598258444	580.033367452032	856.445075740406
ENSG00000183246	RIMBP3C	5302.124	5299.48452242325	5299.48452242325	5292.324	5304.013	5299.48452242325
ENSG00000183307	CECR6	4086.50065202597	3850.6447142742	3874.90513438769	3778.324	3790.013	3791.52
ENSG00000183506	PI4KAP2	2674.22809329714	2640.23988766545	2649.31648979302	2766.51036574676	2299.74613967915	2411.24576275145
ENSG00000183530	PRR14L	6875.25783785097	10103.1997694611	6792.54440722444	10643.324	9585.93158250592	10656.52
ENSG00000183569	SERHL2	1139.43565751655	1163.86334762127	1924.05	624.98844962566	1385.62724714526	990.403757456023
ENSG00000183579	ZNRF3	6678.124	6681.374	6679.05	5249.71687759234	5645.7560131762	5680.27442684866
ENSG00000183597	TANGO2	1965.5297583175	1550.80180196678	1161.89719478263	1279.63842540725	1214.3608498403	2181.50956057343
ENSG00000183628	DGCR6	1509.3970128499	1402.69288240457	1451.46005561966	1109.97904501819	1189.99967882589	1219.79790397321
ENSG00000183741	CBX6	5511.79456390246	5484.05387584465	5565.26545234504	5444.46356006527	5613.20039178761	5381.26055407127
ENSG00000183762	KREMEN1	5375.51377152147	5968.374	5185.38501253543	4488.06962752087	5967.013	5226.10809179081
ENSG00000183765	CHEK2	341.152	668.1649539837	580.064	1438.02989904765	1102.14991933694	1027.25286880992
ENSG00000183773	AIFM3	1924.78465133446	1472.40131449084	1699.35903683394	913.660270488021	1268.72666117745	1210.47878758088
ENSG00000183785	TUBA8	1587.15624010295	1439.21254582729	1306.21800538449	1461.47996201383	1529.013	1461.47996201383
ENSG00000183822	CTA-833B7.2	580.08025	580.08025	580.08025	580.08025	580.08025	580.08025
ENSG00000183864	TOB2	4388.124	4198.72192613713	4389.05	4378.324	3990.48985504848	3701.20667496351
ENSG00000183963	SMTN	2257.80495159043	3557.46214361397	1672.91993783642	2636.10164723573	2587.05327671968	2958.0007249543
ENSG00000184058	TBX1	1075.124	768.915247687704	357.064	768.395122107166	615.890980351512	1479.4466193094
ENSG00000184068	RP5-821D11.7	2816.124	2819.374	2817.05	2806.324	2815.67420320607	2819.52
ENSG00000184076	UQCR10	660.056394910194	677.844940678128	713.428062350796	570.990520409694	635.451447689491	604.532925472859
ENSG00000184113	CLDN5	1266.52020495349	1307.47896312798	1295.08434808716	1471.46320550936	2186.013	1471.46320550936
ENSG00000184117	NIPSNAP1	2064.124	1891.33169961052	1889.57960643683	2009.12012323702	1938.97358354758	2012.51270213774
ENSG00000184164	CRELD2	1491.56868549525	1376.45803214798	1147.51586781666	1421.72241790433	1324.52525342463	1217.46963329849
ENSG00000184208	C22orf46	3129.21502140996	4805.374	4803.05	3863.85786603573	3267.83986238302	4805.52
ENSG00000184319	RPL23AP82	1929.68957714442	1354.66787994463	1863.85093004187	1425.14858740523	1144.41849078684	1134.24790651461
ENSG00000184381	PLA2G6	1838.49861928511	1820.73871589379	1769.40065692799	1467.35545205062	939.797361522566	1199.6011543615
ENSG00000184436	THAP7	1692.9485206749	1582.73589919397	1330.64884285193	1528.62638062388	1299.43233555613	1369.66772313241
ENSG00000184459	BPIFC	1411.57208333333	1411.57208333333	1411.57208333333	1411.57208333333	1411.57208333333	1411.57208333333
ENSG00000184470	TXNRD2	1507.78076111552	1521.18380510091	1444.66509332276	1525.56616610341	1699.99554161109	1483.70768371678
ENSG00000184571	PIWIL3	2860.324	2860.324	2860.324	2860.324	2860.324	2860.324
ENSG00000184624	ZNF72P	1737.013	1737.013	1737.013	1737.013	1737.013	1737.013
ENSG00000184702	SEPT5	1862.08391862723	1876.91303372725	1678.8337486444	1370.39200196601	1622.96800049904	1423.23655087524
ENSG00000184708	EIF4ENIF1	3364.16043844168	2101.27063128097	3260.42999719533	2209.26268074543	1879.995479485	3015.66299692101
ENSG00000184792	OSBP2	2394.38000950859	2608.83548733043	2804.59565275797	3070.73404719289	3210.24284901287	3173.68065683654
ENSG00000184949	FAM227A	5783.5418426266	2231.96800404164	10150.05	4428.82901828414	6333.35527221821	5528.77220200516
ENSG00000184979	USP18	1956.124	1959.374	1957.05	1946.324	1958.013	1959.52
ENSG00000184983	NDUFA6	855.311838844581	852.457509670102	830.577576095258	674.779951469588	577.527484953388	709.400089674781
ENSG00000185022	MAFF	2341.93339285726	2344.72285659087	2349.6011005565	2361.49888559977	2395.0009473648	2461.71722657053
ENSG00000185065	AC000068.5	1924.124	1927.374	1925.05	1914.324	1926.013	1927.52
ENSG00000185133	INPP5J	3099.40092697465	3043.75407210063	2911.72502782462	1349.46405277759	1350.8011509208	2394.76160650192
ENSG00000185252	ZNF74	3180.84892325011	3365.58364531104	3369.45610940784	3560.13042071435	3420.5381618708	3044.95918480587
ENSG00000185264	TEX33	724.576333333333	724.576333333333	724.576333333333	724.576333333333	724.576333333333	724.576333333333
ENSG00000185339	TCN2	1414.34459740617	1846.78750908236	1765.10056611236	1648.11513969322	1943.38968313255	1843.47539395181
ENSG00000185340	GAS2L1	2388.41738759018	2524.71689108713	2140.84444591868	2510.28561076518	2236.89681417917	2329.95422062069
ENSG00000185386	MAPK11	2258.124	2261.374	1985.7268785506	2248.324	2260.013	2261.52
ENSG00000185608	MRPL40	1018.871071868	825.418134347982	943.909557637576	923.214846838401	937.714396567629	893.419307791235
ENSG00000185651	UBE2L3	2855.124	2855.83485733103	2854.5731289873	2845.324	2857.013	2860.72423120914
ENSG00000185666	SYN3	2381.90963297587	2060.81863684278	1785.0309800906	800.761309994642	1696.38154383066	1273.76004150064
ENSG00000185686	PRAME	2062.50911859783	2062.50911859783	2062.50911859783	2082.45017069932	2068.74827734222	2036.59823983855
ENSG00000185721	DRG1	1573.124	1576.374	1574.05	1409.06317322912	1179.37049198127	1532.09809528381
ENSG00000185837	CECR5-AS1	228.995282508657	228.995282508657	444.064	158.98	170.095	228.995282508657
ENSG00000185838	GNB1L	2517.33428458934	1835.90758374433	1403.73800045468	2050.72136128826	1688.60435625836	2039.13621367186
ENSG00000186575	NF2	4006.66654321959	4907.9886424517	4150.3250167372	4197.4028008945	3723.94036340001	4165.05740495629
ENSG00000186654	PRR5	1320.35169641716	1808.7605353882	1728.05	1728.56010586261	1657.34408433949	1676.89679403968
ENSG00000186716	BCR	4532.92185064606	4095.44629285321	5147.14296150503	4458.82656937365	3570.00123416822	4481.25446219844
ENSG00000186732	MPPED1	3028.37221177258	2999.17970604038	3117.9237974535	2324.324	3486.013	2337.52
ENSG00000186951	PPARA	4661.11432750622	5740.17313111932	4598.24897103768	5997.86922265181	6394.94101242219	6230.0943622664
ENSG00000186976	EFCAB6	3542.33342810089	2672.16649261902	4706.0918491415	1465.324	3081.19735635247	4254.52
ENSG00000186998	EMID1	1320.76902439665	1284.71113958827	1632.13210539575	1101.26361060109	1947.013	1042.38427852975
ENSG00000187012	LINC00207	354.364208333333	354.364208333333	354.364208333333	354.364208333333	354.364208333333	354.364208333333
ENSG00000187045	TMPRSS6	1361.17191488372	1361.17191488372	1361.17191488372	2939.324	1524.013	562.992755891762
ENSG00000187051	RPS19BP1	793.931792072408	783.420069993363	765.997378029182	762.083293513226	815.789360218754	834.157376220286
ENSG00000187792	ZNF70	6751.124	6754.374	6752.05	6741.324	6753.013	6754.52
ENSG00000187860	CCDC157	2828.124	2192.4308827517	1483.45899894045	3074.26952615876	2449.51486915009	3399.1081354869
ENSG00000187905	LRRC74B	1655.89760992388	897.979019148923	1655.89760992388	1655.89760992388	1655.89760992388	3053.52
ENSG00000187979	AC008079.9	1686.0675	1686.0675	1686.0675	1686.0675	1686.0675	1686.0675
ENSG00000188064	WNT7B	3746.124	1403.46720530639	3747.05	3736.324	3748.013	3749.52
ENSG00000188078	RP5-1119A7.11	271.088333333333	271.088333333333	271.088333333333	271.088333333333	271.088333333333	271.088333333333
ENSG00000188130	MAPK12	2460.82646758796	1679.26968138621	2256.66682185652	1878.05778959705	2044.29312649896	2169.84777509877
ENSG00000188263	IL17REL	3329.48909443021	3330.374	3328.05	3329.48909443021	3329.013	3330.52
ENSG00000188280	AC007731.1	719.298432371432	719.298432371432	719.298432371432	719.298432371432	1699.013	304.524
ENSG00000188511	C22orf34	1420.124	1423.374	2025.05	1981.06745750839	1445.08155170753	1667.41106035281
ENSG00000188636	LDOC1L	5322.124	5325.374	5323.05	5312.324	5324.013	5325.52
ENSG00000188677	PARVB	3234.38697553276	3011.6644694355	3825.8567620872	2002.17104430203	1594.46424033032	1533.64500246515
ENSG00000189060	H1F0	2171.124	2174.374	2172.05	2161.324	2173.013	2174.52
ENSG00000189269	DRICH1	516.659429107477	517.394	515.064	516.659429107477	516.659429107477	517.524
ENSG00000189295	ANKRD62P1-PARP4P3	719.07275	719.07275	719.07275	719.07275	719.07275	719.07275
ENSG00000189306	RRP7A	3172.33791210445	3631.374	2901.37697446542	2201.43883695719	3184.84733417043	3140.94750988977
ENSG00000196236	XPNPEP3	3878.35612944002	3348.71363160466	5210.12787500512	3749.46649233108	4394.46951342345	3335.18683449362
ENSG00000196419	XRCC6	1466.92235136174	2114.83439046905	2111.45186462793	2028.12318633545	1889.90846302149	2049.88725230728
ENSG00000196431	CRYBA4	469.124	521.416271102559	521.416271102559	521.416271102559	471.035	641.524
ENSG00000196576	PLXNB2	4791.65978716863	3971.57083969957	4879.43640715156	5201.13978692185	5445.94893848507	4937.49472573696
ENSG00000196588	MKL1	3008.05681263206	2755.44945003482	2492.35726882101	2625.1818959561	2032.97751718783	4197.16966308103
ENSG00000197077	KIAA1671	7406.73948008594	6672.75197876918	7626.13657549264	7643.4295491115	5927.51476985499	7539.53576634887
ENSG00000197182	MIRLET7BHG	1745.99402054017	2065.85684848361	1932.10013909623	2187.61626284992	2290.75837596204	1357.95241081283
ENSG00000197210	KB-1592A4.15	4656.16483194184	4656.16483194184	4656.16483194184	4650.324	4662.013	4656.16483194184
ENSG00000197421	GGT3P	1494.52	1494.52	1494.52	1494.52	1494.52	1494.52
ENSG00000197549	PRAMENP	1944.40083333333	1944.40083333333	1944.40083333333	1944.40083333333	1944.40083333333	1944.40083333333
ENSG00000198062	POTEH	1742.42808915234	1742.42808915234	1702.05	1752.76968648935	1757.013	1758.52
ENSG00000198089	SFI1	1803.22201961794	1425.837195773	1445.8195271923	1404.17638082425	1419.22076546447	1583.74058847938
ENSG00000198125	MB	621.512026711553	375.394	621.512026711553	860.324	829.500630303825	556.970331906036
ENSG00000198355	PIM3	2196.124	2078.89780998809	2197.05	2140.54556102865	2062.74174649654	2199.52
ENSG00000198445	CCT8L2	1877.324	1877.324	1877.324	1877.324	1877.324	1877.324
ENSG00000198792	TMEM184B	2766.92181360058	2584.38339709899	2647.12209721486	3342.39970052385	3115.02660847868	3312.27675338549
ENSG00000198832	SELM	593.851146756242	539.392942251852	516.339480182867	547.54200328607	516.172336137819	527.176603569364
ENSG00000198911	SREBF2	3639.90148453153	4230.92601742196	4006.81274451025	4208.91195784564	3481.90149791419	3483.84504922687
ENSG00000198951	NAGA	2381.01752621824	3524.374	2966.13114052658	2552.98310385169	2841.45365232406	2547.89609506704
ENSG00000199248	RNU6-28P	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333
ENSG00000199515	Y_RNA	93	93	93	93	93	93
ENSG00000199695	RNU6-1128P	4.37166666666667	4.37166666666667	4.37166666666667	4.37166666666667	4.37166666666667	4.37166666666667
ENSG00000199783	SNORD56	68	68	68	68	68	68
ENSG00000199797	Y_RNA	97	97	97	97	97	97
ENSG00000199865	RNU6-495P	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333
ENSG00000200057	RN7SKP63	133.201166666667	133.201166666667	133.201166666667	133.201166666667	133.201166666667	133.201166666667
ENSG00000200332	Y_RNA	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333
ENSG00000200443	RNU6-1066P	2.73366666666667	2.73366666666667	2.73366666666667	2.73366666666667	2.73366666666667	2.73366666666667
ENSG00000200448	Y_RNA	100	100	100	100	100	100
ENSG00000200683	RNU6-379P	2.302	2.302	2.302	2.302	2.302	2.302
ENSG00000200871	RNU6-810P	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333
ENSG00000200976	Y_RNA	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333
ENSG00000200985	RNA5SP493	91	91	91	91	91	91
ENSG00000201078	RN7SKP214	145.920166666667	145.920166666667	145.920166666667	145.920166666667	145.920166666667	145.920166666667
ENSG00000201209	SNORD42	68	68	68	68	68	68
ENSG00000201916	Y_RNA	5.151	5.151	5.151	5.151	5.151	5.151
ENSG00000202019	Y_RNA	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333
ENSG00000202058	RN7SKP80	117.124	119.368	118.002	108.957	118.269	119.269
ENSG00000203280	CTA-221G9.12	786.222136869727	787.388	785.058	786.222136869727	786.222136869727	786.222136869727
ENSG00000203416	FAM32BP	165.596	165.596	165.596	165.596	165.596	165.596
ENSG00000203527	Z99756.1	1778.0675	1778.0675	1778.0675	1778.0675	1778.0675	1778.0675
ENSG00000203618	GP1BB	1378.28607773548	1378.28607773548	1381.05	1370.324	1378.28607773548	1383.52
ENSG00000205559	CHKB-AS1	405.124	408.394	406.755713980763	406.755713980763	406.755713980763	406.755713980763
ENSG00000205560	CPT1B	803.997792324938	1393.25437847605	925.845853472353	1220.71950792221	1003.68944828581	1080.13649907131
ENSG00000205593	DENND6B	3152.66822054874	3933.11466898098	3858.11596504794	2456.88881256371	4768.013	3322.45869933761
ENSG00000205632	LINC01310	3842.124	3845.374	3843.05	3844.01597577314	3844.013	3845.52
ENSG00000205634	LINC00898	4012.124	4015.374	4013.05	2369.32272867696	4014.013	4015.52
ENSG00000205643	CDPF1	1350.66919940957	614.395934316635	1267.05	1492.5138899988	1268.013	852.833427116776
ENSG00000205702	CYP2D7	722.91660315249	1485.374	1191.05	1180.324	1192.013	665.555670476981
ENSG00000205704	LINC00634	1337.124	1340.374	1338.05	1338.63970920302	1339.013	1338.63970920302
ENSG00000205853	RFPL3S	944.124	1125.374	261.067	633.738260211286	946.013	389.560252159252
ENSG00000205856	C22orf42	1193.374	1193.374	1193.374	1193.374	1193.374	1193.374
ENSG00000206028	CTA-373H7.7	2443.52	2443.52	2443.52	2443.52	2443.52	2443.52
ENSG00000206066	IGLL3P	261.088333333333	261.088333333333	261.088333333333	261.088333333333	261.088333333333	261.088333333333
ENSG00000206069	TMEM211	607.5775	607.5775	607.5775	607.5775	607.5775	607.5775
ENSG00000206090	AP000350.7	359.079333333333	359.079333333333	359.079333333333	359.079333333333	359.079333333333	359.079333333333
ENSG00000206140	TMEM191C	1634.72165057555	1436.27166086488	1452.20232324771	1397.08100780291	2028.03345428863	769.706751488808
ENSG00000206142	KB-1183D5.13	3042.124	3042.124	3042.124	3042.124	3042.124	3042.124
ENSG00000206145	P2RX6P	295.153	298.394	296.067	297.03472247644	297.05	298.524
ENSG00000206195	DUXAP8	1420.84042726286	1090.10537192156	2144.54802984804	2190.73456058196	1563.84793487577	1783.18717062145
ENSG00000206203	TSSK2	1646.52	1646.52	1646.52	1646.52	1646.52	1646.52
ENSG00000206615	RNU6-338P	2.73366666666667	2.73366666666667	2.73366666666667	2.73366666666667	2.73366666666667	2.73366666666667
ENSG00000206739	Y_RNA	5.52866666666667	5.52866666666667	5.52866666666667	5.52866666666667	5.52866666666667	5.52866666666667
ENSG00000206813	Y_RNA	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333
ENSG00000206841	RNU6-409P	2.302	2.302	2.302	2.302	2.302	2.302
ENSG00000207227	RNU6-900P	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333	1.36333333333333
ENSG00000207343	RNU6-225P	1.8425	1.8425	1.8425	1.8425	1.8425	1.8425
ENSG00000207455	RNU6-331P	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333
ENSG00000207457	RNU6-476P	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333	3.55883333333333
ENSG00000207575	MIR649	97	97	97	97	97	97
ENSG00000207696	MIR659	97	97	97	97	97	97
ENSG00000207751	MIR130B	922.766192358606	922.766192358606	922.766192358606	922.766192358606	922.013	923.52
ENSG00000207780	MIR648	94	94	94	94	94	94
ENSG00000207932	MIR33A	69	69	69	69	69	69
ENSG00000208023	MIR185	82	82	82	82	82	82
ENSG00000209480	SNORD83B	93	93	93	93	93	93
ENSG00000209482	SNORD83A	95	95	95	95	95	95
ENSG00000211637	IGLV4-69	246.089833333333	246.089833333333	246.089833333333	246.089833333333	246.089833333333	246.089833333333
ENSG00000211638	IGLV8-61	241.090166666667	241.090166666667	241.090166666667	241.090166666667	241.090166666667	241.090166666667
ENSG00000211639	IGLV4-60	190.115166666667	190.115166666667	190.115166666667	190.115166666667	190.115166666667	190.115166666667
ENSG00000211640	IGLV6-57	440.327	440.327	440.327	440.327	440.327	440.327
ENSG00000211641	IGLV11-55	253.089	253.089	253.089	253.089	253.089	253.089
ENSG00000211642	IGLV10-54	192.993	192.993	192.993	192.993	192.993	192.993
ENSG00000211643	IGLV5-52	209.893469312411	209.78	209.893469312411	209.893469312411	209.893469312411	210.007
ENSG00000211644	IGLV1-51	227.173	230.404	228.881155253863	228.881155253863	229.078	228.881155253863
ENSG00000211645	IGLV1-50	232.091333333333	232.091333333333	232.091333333333	232.091333333333	232.091333333333	232.091333333333
ENSG00000211647	IGLV5-48	196.858	196.858	196.858	196.858	196.858	196.858
ENSG00000211648	IGLV1-47	234.091166666667	234.091166666667	234.091166666667	234.091166666667	234.091166666667	234.091166666667
ENSG00000211649	IGLV7-46	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667
ENSG00000211650	IGLV5-45	224.1615	224.1615	224.1615	224.1615	224.1615	224.1615
ENSG00000211651	IGLV1-44	294.085833333333	294.085833333333	294.085833333333	294.085833333333	294.085833333333	294.085833333333
ENSG00000211652	IGLV7-43	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667	212.432166666667
ENSG00000211653	IGLV1-40	234.091166666667	234.091166666667	234.091166666667	234.091166666667	234.091166666667	234.091166666667
ENSG00000211654	IGLV5-37	201.713666666667	201.713666666667	201.713666666667	201.713666666667	201.713666666667	201.713666666667
ENSG00000211655	IGLV1-36	220.248666666667	220.248666666667	220.248666666667	220.248666666667	220.248666666667	220.248666666667
ENSG00000211656	IGLV2-33	239.091	239.091	239.091	239.091	239.091	239.091
ENSG00000211657	IGLV3-32	210.481166666667	210.481166666667	210.481166666667	210.481166666667	210.481166666667	210.481166666667
ENSG00000211658	IGLV3-27	204.637666666667	204.637666666667	204.637666666667	204.637666666667	204.637666666667	204.637666666667
ENSG00000211659	IGLV3-25	207.562833333333	207.562833333333	207.562833333333	207.562833333333	207.562833333333	207.562833333333
ENSG00000211660	IGLV2-23	329.085833333333	329.085833333333	329.085833333333	329.085833333333	329.085833333333	329.085833333333
ENSG00000211661	IGLV3-22	236.091166666667	236.091166666667	236.091166666667	236.091166666667	236.091166666667	236.091166666667
