tx	gene_id	HBRRep1	HBRRep2	HBRRep3	UHRRep1	UHRRep2	UHRRep3
ENST00000438858	ENSG00000272578	0	1.737	0	0	0	0
ENST00000458554	ENSG00000272578	0	0	2	0	0	0
ENST00000451919	ENSG00000272578	0	1.052	0	0	0	2.244
ENST00000437862	ENSG00000272578	0	0	0	1.1	0	0
ENST00000441897	ENSG00000159496	0	0	0	0	0	0
ENST00000401461	ENSG00000159496	0	0	0	0	0	0
ENST00000612432	ENSG00000159496	0	0	0	0	0	0
ENST00000615003	ENSG00000159496	0	0	0	0	0	0
ENST00000290691	ENSG00000159496	0	0	0	0	0	0
ENST00000460003	ENSG00000159496	0	0	0	0	0	0
ENST00000423392	ENSG00000159496	0	0	0	0	0	0
ENST00000467354	ENSG00000159496	0	0	0	0	0	0
ENST00000452208	ENSG00000159496	0	2	0	0	3	1
ENST00000460167	ENSG00000159496	0	0	0	0	0	0
ENST00000432595	ENSG00000272578	0	0	0	0	0	0
ENST00000444220	ENSG00000272578	0	0	0	0	0	6.87
ENST00000437294	ENSG00000272578	0	0	0	0	0	0
ENST00000341976	ENSG00000187792	25	46	31	79	45	39
ENST00000398465	ENSG00000128218	0	0	0	0	0	1
ENST00000248948	ENSG00000128218	0	0	0	0	0	0
ENST00000498542	ENSG00000169314	0	0	0	0	0	0
ENST00000477921	ENSG00000169314	0	0	0	0	1	2
ENST00000402217	ENSG00000169314	0	0	0	0	0	0
ENST00000305199	ENSG00000169314	0	0	0	0	0	0
ENST00000382821	ENSG00000169314	0	0	0	0	0	0
ENST00000520222	ENSG00000250479	32.939	50.75	30.85	45.891	32.682	44.707
ENST00000401675	ENSG00000250479	0	0	1.392	0	0	0
ENST00000484558	ENSG00000250479	10.061	6.25	0	0	1.155	0
ENST00000523865	ENSG00000250479	0	0	0	0	1.162	0
ENST00000517886	ENSG00000250479	0	0	4.757	3.109	0	2.293
ENST00000465385	ENSG00000099953	1	0	0	1.673	1.533	3.992
ENST00000477567	ENSG00000099953	0	0	0	0	0	0
ENST00000489582	ENSG00000099953	0	0	0	0	0	0
ENST00000215743	ENSG00000099953	0	0	0	35.327	17.467	22.008
ENST00000465730	ENSG00000099953	0	0	0	0	0	0
ENST00000428253	ENSG00000099953	0	0	0	0	0	0
ENST00000437086	ENSG00000099953	0	0	2	0	0	0
ENST00000460352	ENSG00000099953	0	0	0	0	0	0
ENST00000434318	ENSG00000099953	0	0	0	0	0	0
ENST00000493132	ENSG00000099953	0	0	0	0	0	0
ENST00000492464	ENSG00000099953	0	0	0	0	0	0
ENST00000488363	ENSG00000099953	0	0	0	0	0	0
ENST00000480185	ENSG00000099953	0	0	0	0	0	0
ENST00000624319	ENSG00000280178	0	0	0	0	0	0
ENST00000417137	ENSG00000099956	0	11.889	0	0	0	0
ENST00000344921	ENSG00000099956	0	0	0	2.908	0	0
ENST00000263121	ENSG00000099956	38.127	42.613	54.678	77.571	58.814	21.955
ENST00000407422	ENSG00000099956	19.217	17.201	0	76.521	66.076	107.824
ENST00000407082	ENSG00000099956	0	0	0	0	0	0
ENST00000634926	ENSG00000099956	0	0	0	0	0	0
ENST00000635578	ENSG00000099956	0	0	0	0	0	0
ENST00000491967	ENSG00000099956	3.657	0	2.322	0	1.11	2.221
ENST00000477836	ENSG00000099956	0	1.298	0	0	0	0
ENST00000464023	ENSG00000099958	0	1	0	0	0	0
ENST00000406855	ENSG00000099958	0	0	0	6.522	4.769	6.435
ENST00000404056	ENSG00000099958	2	0	2	10.041	17.328	15.051
ENST00000290730	ENSG00000099958	0	0	0	22.583	0	22.056
ENST00000493596	ENSG00000099958	0	0	0	0	0	0
ENST00000464034	ENSG00000099958	0	0	0	0	0	0
ENST00000488272	ENSG00000099958	0	0	0	0	0	0
ENST00000318109	ENSG00000099958	0	0	2	26.854	6.72	18.458
ENST00000476077	ENSG00000099958	0	0	0	0	7.971	0
ENST00000464110	ENSG00000099958	0	0	0	0	1.212	0
ENST00000609825	ENSG00000272973	0	6	1	2	0	2
ENST00000345044	ENSG00000133460	32.743	16.158	26.477	4.938	12.828	13.314
ENST00000403208	ENSG00000133460	0	0	0	0	0	0
ENST00000398356	ENSG00000133460	0	0	0	0	0	0
ENST00000405847	ENSG00000133460	3.068	0	3.529	3.98	8.047	4.999
ENST00000467660	ENSG00000133460	0	0	0	0	0	0
ENST00000405286	ENSG00000133460	0	0	4.59	0	0	0
ENST00000255830	ENSG00000133460	0	0	0	0	0	0
ENST00000489322	ENSG00000133460	0	18.72	0	0	3.821	10.784
ENST00000440493	ENSG00000133460	0	0	0	0	0	1
ENST00000473740	ENSG00000133460	0	0	0	0	0	0
ENST00000611880	ENSG00000133460	0	2.853	0	0	0	0
ENST00000492516	ENSG00000133460	0	0	0	0	0	0
ENST00000423972	ENSG00000133460	0	0	0	0	0	0
ENST00000418102	ENSG00000133460	0	0	0	0	0	0
ENST00000491948	ENSG00000133460	2.227	0	1.075	3.284	2.362	0
ENST00000436643	ENSG00000133460	0	5.525	0	0	0	0
ENST00000405340	ENSG00000133460	0	5.144	0	0	6.553	0
ENST00000461809	ENSG00000133460	0	0	3.862	6.365	0	0
ENST00000316185	ENSG00000133460	0	0	0	0	0	0
ENST00000433835	ENSG00000251357	0	0	0	4.633	0	0
ENST00000624923	ENSG00000279467	0	0	0	0	2	0
ENST00000482576	ENSG00000133460	0	0	0	0	0	0
ENST00000472526	ENSG00000133460	0	0	0	0	0	0
ENST00000491172	ENSG00000244425	0	0	0	0	0	0
ENST00000473357	ENSG00000133460	5.993	9	7.467	9.514	6.446	4
ENST00000486907	ENSG00000133460	11.969	2.6	0	0	1.943	2.903
ENST00000215754	ENSG00000240972	93.707	104.24	88.701	306.571	145.854	304.941
ENST00000406213	ENSG00000218537	1	0	1	3	3	3
ENST00000465752	ENSG00000240972	0	0	0	16.001	52.864	60.764
ENST00000498385	ENSG00000240972	19.293	39.76	32.299	184.715	146.282	151.295
ENST00000609510	ENSG00000273295	9	11	10	27	20	23
ENST00000439492	ENSG00000225282	0	0	0	0	0	1
ENST00000443377	ENSG00000206090	0	0	0	0	0	0
ENST00000440099	ENSG00000231271	0	0	0	0	0	0
ENST00000290765	ENSG00000133433	8	6	6	10	7	11
ENST00000404172	ENSG00000133433	0	0	0	0	0	0
ENST00000423307	ENSG00000228039	0	0	0	0	0	0
ENST00000215770	ENSG00000099974	1.09	1.093	1.111	5.59	1.078	4.494
ENST00000609736	ENSG00000272787	0	0	0	0	1	2
ENST00000398344	ENSG00000099977	0	0	0	0	0	0
ENST00000350608	ENSG00000099977	33.448	31.793	32.312	105.798	66.577	118.55
ENST00000428792	ENSG00000099977	0	0	0	0	0	0
ENST00000404092	ENSG00000099977	0	0	0	0	0	0
ENST00000444947	ENSG00000099977	2.462	4.115	2.577	5.525	11.871	11.046
ENST00000403754	ENSG00000099977	0	0	0	0	9.474	0
ENST00000430101	ENSG00000099977	0	0	0	2.087	0	1.91
ENST00000506097	ENSG00000250470	0	0	0	0	0	0
ENST00000402588	ENSG00000099984	0	0	0	0	0	0
ENST00000634759	ENSG00000099984	0	0	0	0	0	0
ENST00000621118	ENSG00000099984	0	0	0	0	0	0
ENST00000437021	ENSG00000224205	0	0	0	0	0	0
ENST00000611600	ENSG00000276950	0	0	0	0	0	0
ENST00000612717	ENSG00000276950	0	0	0	0	1	1
ENST00000621179	ENSG00000276950	0	0	0	0	0	0
ENST00000617532	ENSG00000276950	0	0	0	0	0	0
ENST00000612817	ENSG00000276950	0	0	0	0	0	0
ENST00000617461	ENSG00000276950	0	0	0	0	0	0
ENST00000440539	ENSG00000235689	0	0	0	0	0	0
ENST00000454754	ENSG00000099991	0	0	0	0	0	0
ENST00000263119	ENSG00000099991	219.117	161.142	129.134	259.814	205.088	91.129
ENST00000617531	ENSG00000099991	0	0	36.617	0	0	0
ENST00000405822	ENSG00000099991	0	0	0	7.32	0	0
ENST00000445422	ENSG00000099991	7.399	16.809	15.543	20.418	15.113	13.889
ENST00000398319	ENSG00000099991	0	46.859	42.587	165.486	40.042	227.102
ENST00000474981	ENSG00000099991	0	0	0	0	0	0
ENST00000484593	ENSG00000099991	0	0	0	0	0	0
ENST00000496016	ENSG00000099991	0	0	0	2.725	0	0
ENST00000467937	ENSG00000099991	0	0	5.662	1.21	1.198	3.84
ENST00000444093	ENSG00000232545	0	1	1	3	1	0
ENST00000337989	ENSG00000099991	19.59	50.093	33.84	0	0	0
ENST00000495121	ENSG00000099991	0	0	0	0	0	0
ENST00000485008	ENSG00000099991	3.894	1.436	5.323	0	1.559	1.371
ENST00000459824	ENSG00000099991	2	5.66	2.294	1.027	0	3.669
ENST00000358321	ENSG00000099994	6.139	6.44	4.487	9.057	8.05	10
ENST00000463101	ENSG00000099994	1.861	1.56	2.513	1.943	5.95	0
ENST00000263112	ENSG00000099998	13.838	0	0	0	0	3
ENST00000327365	ENSG00000099998	0	26.433	16.877	9	0	0
ENST00000425408	ENSG00000099998	0	3.567	0	0	1	0
ENST00000398292	ENSG00000099998	0	0	0	0	0	0
ENST00000424217	ENSG00000099998	3.955	0	0	0	1	0
ENST00000623756	ENSG00000099998	2.207	0	1.123	0	0	0
ENST00000402176	ENSG00000230712	0	0	0	0	0	0
ENST00000414583	ENSG00000128262	1	2	2	0	1.02	0
ENST00000441984	ENSG00000128262	0	0	0	0	0	0
ENST00000419222	ENSG00000128262	0	0	0	0	0	0
ENST00000444246	ENSG00000225098	0	0	0	0	0	0
ENST00000396982	ENSG00000215464	0	0	0	0	0	0
ENST00000437398	ENSG00000100014	0	0	48.016	208.489	42.646	113.827
ENST00000421374	ENSG00000100014	47.515	50.933	76.515	30.342	0	0
ENST00000314328	ENSG00000100014	155.87	187.693	110.718	144.283	150.417	115.879
ENST00000416735	ENSG00000100014	0	0	0	2.073	0	0
ENST00000541492	ENSG00000100014	41.114	91.338	61.545	40.019	63.793	58.295
ENST00000358654	ENSG00000258555	28.017	0	37.031	0	0	0
ENST00000440893	ENSG00000100014	0	0	0	0	0	0
ENST00000472799	ENSG00000100014	1.11	1.036	1.175	3.794	1.144	0
ENST00000467385	ENSG00000128271	0	2	0	0	0	0
ENST00000486351	ENSG00000128271	0	0	0	0	0	0
ENST00000424232	ENSG00000128271	0	0	0	0	0	0
ENST00000611543	ENSG00000128271	0	0	0	0	17	21
ENST00000486108	ENSG00000128271	0	0	0	0	0	0
ENST00000464977	ENSG00000128271	0	0	0	0	0	0
ENST00000444262	ENSG00000128271	0	0	0	0	0	0
ENST00000496258	ENSG00000128271	0	0	0	0	0	0
ENST00000337539	ENSG00000128271	0	0	0	0	0	0
ENST00000496497	ENSG00000128271	0	0	0	0	0	0
ENST00000326341	ENSG00000178803	0	0	0	0	2	0
ENST00000472248	ENSG00000128271	0	0	0	0	0	0
ENST00000610595	ENSG00000128271	0	0	0	0	0	0
ENST00000618076	ENSG00000128271	0	25	0	26	0	0
ENST00000436735	ENSG00000128271	2.375	0	0	0	0	0
ENST00000439591	ENSG00000128271	0	0	0	0	0	0
ENST00000427813	ENSG00000178803	0	0	0	0	0	0
ENST00000412790	ENSG00000178803	0	0	0	0	0	0
ENST00000415388	ENSG00000100024	0	0	0	0	0	0
ENST00000326010	ENSG00000100024	0	0	1	1	2.381	1
ENST00000382760	ENSG00000100024	0	1	0	0	0	0
ENST00000432032	ENSG00000228923	0	0	0	0	1	0
ENST00000498140	ENSG00000100024	0	0	0	0	1.619	0
ENST00000486043	ENSG00000100024	0	0	0	0	0	0
ENST00000621833	ENSG00000138867	0	35.012	0	164.766	67.676	65.388
ENST00000407471	ENSG00000138867	0	0	0	0	0	0
ENST00000435822	ENSG00000138867	58	23.988	50.25	209.837	141.393	215.065
ENST00000398245	ENSG00000138867	0	0	0	0	0	0
ENST00000490922	ENSG00000138867	0	0	0	0	0	0
ENST00000404664	ENSG00000138867	0	0	7.75	0	0	0
ENST00000447813	ENSG00000138867	0	0	0	0	0	2.547
ENST00000402766	ENSG00000138867	0	0	0	0	0	0
ENST00000493099	ENSG00000138867	0	0	0	0	0	0
ENST00000480272	ENSG00000138867	0	0	0	2	0	1
ENST00000407973	ENSG00000138867	0	0	0	0	0	0
ENST00000468170	ENSG00000138867	0	0	0	2.397	0	0
ENST00000490810	ENSG00000138867	0	0	0	0	2.931	0
ENST00000215829	ENSG00000100028	42.849	77.715	48.141	159.884	137.614	145.41
ENST00000468770	ENSG00000100028	0	0	2.691	1.843	4.568	3.248
ENST00000402849	ENSG00000100028	0	0	0	43.611	54.818	0
ENST00000404603	ENSG00000100028	18.151	6.066	35.168	68.276	0	92.776
ENST00000439775	ENSG00000100028	0	1.219	0	2.387	0	2.566
ENST00000248923	ENSG00000100031	0	0	0	22.431	30.106	0
ENST00000318753	ENSG00000178026	5.342	6.016	4.154	11.456	0	4.926
ENST00000446942	ENSG00000178026	4.951	6.537	11.56	3.49	5.436	0
ENST00000491910	ENSG00000178026	0	2.887	0	4.054	0	9.515
ENST00000404045	ENSG00000178026	0	0	0	0	2.988	0
ENST00000460524	ENSG00000178026	5.707	9.559	4.715	0	7.132	0
ENST00000495297	ENSG00000178026	0	0	0	0	0	2.559
ENST00000465334	ENSG00000178026	0	0	2.571	1	2.443	4
ENST00000464490	ENSG00000178026	1	0	0	0	0	0
ENST00000456869	ENSG00000100031	1	0	0	0	0	0
ENST00000411974	ENSG00000100031	0	0	0	1.71	0	0
ENST00000438893	ENSG00000230947	0	0	0	0	0	0
ENST00000412658	ENSG00000100031	0	0	0	15.974	0	9.664
ENST00000445029	ENSG00000100031	0	0	0	0	0	0
ENST00000419133	ENSG00000100031	0	0	0	0	3.628	4.409
ENST00000400382	ENSG00000100031	0	0	0	0	0	12.082
ENST00000438643	ENSG00000100031	0	0	0	1.365	1.96	0
ENST00000452551	ENSG00000100031	0	0	0	0	0	0
ENST00000412898	ENSG00000100031	0	0	0	0	0	0
ENST00000400380	ENSG00000100031	0	0	0	19.596	3.552	15.866
ENST00000455483	ENSG00000100031	0	0	0	0	0	0
ENST00000430289	ENSG00000100031	0	0	0	0	0	0
ENST00000447416	ENSG00000100031	0	0	1.181	0	0	0
ENST00000432867	ENSG00000100031	0	0	0	0	3.754	0
ENST00000451366	ENSG00000100031	0	0	0	0	0	0
ENST00000428855	ENSG00000100031	0	2	3.629	0	0	1.959
ENST00000425895	ENSG00000100031	0	10	3.806	12.28	0	5.854
ENST00000474191	ENSG00000100031	0	0	0	0	0	0
ENST00000487766	ENSG00000100031	0	0	0	0	0	2.52
ENST00000466310	ENSG00000100031	5	0	0	0	0	0
ENST00000401885	ENSG00000100031	0	0	0	0	0	0
ENST00000404532	ENSG00000100031	0	0	0	15.63	0	7.935
ENST00000403838	ENSG00000100031	0	0	0	0	0	0
ENST00000404223	ENSG00000100031	0	0	0	0	0	1.696
ENST00000404920	ENSG00000100031	0	0	0	0	0	0
ENST00000490087	ENSG00000100031	0	0	2.384	0	0	0
ENST00000447261	ENSG00000215481	0	0	0	3	2.146	3
ENST00000621462	ENSG00000215481	0	1.031	0	0	0	0
ENST00000382243	ENSG00000215481	0	0	0	0	0	0
ENST00000611425	ENSG00000215481	0	0	0	0.5	0	1.02
ENST00000614808	ENSG00000215481	1.709	0	2.116	2	1	2.246
ENST00000436994	ENSG00000224124	0	0	0	1	0	0
ENST00000430731	ENSG00000224806	0	0	0	0	0	0
ENST00000409926	ENSG00000224334	0	0	0	0	1	0
ENST00000633827	ENSG00000282012	0	0	0	0	0	0
ENST00000456260	ENSG00000237601	0	0	0	0	0	0
ENST00000442565	ENSG00000182351	0	0	0	0	0	0
ENST00000616349	ENSG00000184571	0	0	0	0	0	0
ENST00000332271	ENSG00000184571	0	0	0	0	0	0
ENST00000533313	ENSG00000184571	0	0	0	0	0	0
ENST00000527701	ENSG00000184571	0	0	0	0	0	0
ENST00000532537	ENSG00000184571	0	0	0	1	0	0
ENST00000610372	ENSG00000167037	42.807	61.011	15.904	4	3	2.599
ENST00000400358	ENSG00000167037	67.255	97.539	107.838	0	0	0
ENST00000470591	ENSG00000167037	0	0	0	0	0	0
ENST00000400359	ENSG00000167037	0	0	0	0	0	0
ENST00000473458	ENSG00000167037	17.938	2.45	3.908	0	0	0
ENST00000480523	ENSG00000167037	0	0	5.351	0	0	2.401
ENST00000362913	ENSG00000199783	0	0	0	0	0	0
ENST00000407886	ENSG00000206069	0	0	0	0	0	0
ENST00000423535	ENSG00000206069	0	0	0	0	0	0
ENST00000406486	ENSG00000197077	0	50.459	0	55.311	34.499	49.743
ENST00000623888	ENSG00000279085	0	0	0	0	2	0
ENST00000624101	ENSG00000279548	0	0	0	0	0	0
ENST00000358431	ENSG00000197077	50.217	0	58.554	48.204	0	38.27
ENST00000494730	ENSG00000197077	10.261	3.906	4.015	13.627	6.3	2.358
ENST00000461374	ENSG00000197077	0	0	0	0	1	0
ENST00000623239	ENSG00000279006	0	0	0	0	0	0
ENST00000623980	ENSG00000279110	0	0	0	0	2	0
ENST00000401395	ENSG00000197077	0	38.913	0	8.43	39.724	38.031
ENST00000366110	ENSG00000203280	0	1	1	0	0	0
ENST00000637069	ENSG00000197077	68.522	63.722	69.431	32.428	16.477	13.599
ENST00000604037	ENSG00000271181	0	0	0	0	0	0
ENST00000215855	ENSG00000100053	0	0	0	0	0	0
ENST00000404334	ENSG00000100053	0	0	0	0	0	0
ENST00000454253	ENSG00000236641	0	0	0	0	0	0
ENST00000398215	ENSG00000244752	0	1	0	0	2	0
ENST00000623422	ENSG00000279298	0	0	0	0	0	0
ENST00000411511	ENSG00000233577	0	0	0	0	0	0
ENST00000432495	ENSG00000233577	0	0	0	0	0	0
ENST00000412472	ENSG00000206066	0	0	0	0	0	0
ENST00000433457	ENSG00000230637	0	0	0	0	0	0
ENST00000434827	ENSG00000231466	0	0	2	4	1	0
ENST00000467672	ENSG00000100068	0	0	0	13.874	6.119	0
ENST00000610821	ENSG00000100068	3.543	3	1.112	0	0	9.126
ENST00000402859	ENSG00000100068	3.457	0	0	12.373	7.378	0
ENST00000444995	ENSG00000100068	0	0	2.888	3.754	3.503	14.874
ENST00000402785	ENSG00000100068	0	0	0	0	0	0
ENST00000474163	ENSG00000100068	0	0	0	0	0	0
ENST00000484509	ENSG00000100068	0	0	0	0	0	0
ENST00000468442	ENSG00000100068	0	1	0	0	0	0
ENST00000609330	ENSG00000272942	0	0	0	0	0	1
ENST00000609964	ENSG00000272798	0	0	0	0	0	0
ENST00000603243	ENSG00000271138	0	0	0	0	0	0
ENST00000382734	ENSG00000100058	9.343	12.678	7.369	15.802	9.919	15.436
ENST00000615588	ENSG00000277872	0	0	0	0	0	0
ENST00000415709	ENSG00000100058	3.36	2.588	7.631	5.005	2.825	7.687
ENST00000354451	ENSG00000100058	2.421	0	0	5.934	2.157	4.233
ENST00000509460	ENSG00000100058	0	1.59	0	0	0	0
ENST00000609084	ENSG00000100058	2.877	4.144	3	11.259	8.099	15.644
ENST00000609475	ENSG00000272977	10	17	8	10	8	3
ENST00000609513	ENSG00000100058	0	3	1	10	5	3
ENST00000412773	ENSG00000234884	0	0	0	0	0	0
ENST00000422876	ENSG00000234884	0	0	0	0	1	0
ENST00000453811	ENSG00000234884	0	0	0	0	0	0
ENST00000324198	ENSG00000100077	166.018	230.69	188.321	132.633	101.815	74.747
ENST00000619906	ENSG00000100077	24.595	33.326	58.898	25.873	13.185	40.253
ENST00000455558	ENSG00000100077	2.387	6.985	1.781	3.495	0	0
ENST00000413494	ENSG00000237387	0	0	0	0	0	0
ENST00000418510	ENSG00000224003	2	5	3	8	3	3
ENST00000410653	ENSG00000222585	0	0	0	0	0	0
ENST00000536101	ENSG00000133454	0	0	0	45.619	0	0
ENST00000335473	ENSG00000133454	0	0	0	0	15.238	0
ENST00000407587	ENSG00000133454	0	0	0	0	0	0
ENST00000624255	ENSG00000278960	0	0	0	0	0	0
ENST00000539302	ENSG00000133454	0	0	0	22.381	52.762	55.912
ENST00000418374	ENSG00000133454	0	0	0	0	0	0
ENST00000453457	ENSG00000231933	0	0	0	0	0	0
ENST00000600211	ENSG00000231933	0	0	0	0	0	0
ENST00000597284	ENSG00000231933	0	0	0	0	1	0
ENST00000595102	ENSG00000231933	0	0	0	0	0	0
ENST00000593715	ENSG00000231933	0	0	0	0	0	0
ENST00000594585	ENSG00000231933	0	0	0	0	0	0
ENST00000609157	ENSG00000231933	0	0	0	0	0	0
ENST00000597614	ENSG00000231933	0	0	0	0	1	0
ENST00000599080	ENSG00000231933	0	0	0	0	0	0
ENST00000597548	ENSG00000231933	0	0	0	0	0	0
ENST00000596813	ENSG00000231933	0	0	0	0	0	0
ENST00000609820	ENSG00000231933	0	0	0	0	0	0
ENST00000608921	ENSG00000231933	0	0	0	0	0	0
ENST00000608507	ENSG00000231933	0	0	0	0	0	0
ENST00000608115	ENSG00000231933	0	0	0	0	0	0
ENST00000609570	ENSG00000231933	0	0	0	0	0	0
ENST00000609275	ENSG00000231933	0	0	0	0	0	0
ENST00000609889	ENSG00000231933	0	0	0	0	0	0
ENST00000608257	ENSG00000231933	0	0	0	0	0	0
ENST00000609809	ENSG00000231933	0	0	0	0	0	0
ENST00000609823	ENSG00000231933	0	0	0	0	0	0
ENST00000607895	ENSG00000231933	0	0	0	0	0	0
ENST00000594542	ENSG00000231933	0	0	0	0	0	0
ENST00000600269	ENSG00000231933	0	0	0	0	0	0
ENST00000599792	ENSG00000231933	0	0	0	0	0	0
ENST00000594856	ENSG00000231933	0	0	0	0	0	0
ENST00000600903	ENSG00000231933	0	0	0	0	0	0
ENST00000595093	ENSG00000231933	0	0	0	0	0	0
ENST00000534908	ENSG00000133454	0	0	0	0	0	0
ENST00000536204	ENSG00000133454	0	0	0	0	0	0
ENST00000539544	ENSG00000133454	0	0	0	0	1	0
ENST00000543971	ENSG00000133454	0	0	0	0	0	0
ENST00000436423	ENSG00000232464	0	0	0	0	0	0
ENST00000411124	ENSG00000223056	0	0	0	0	1	0
ENST00000440996	ENSG00000232050	0	0	0	0	0	0
ENST00000540454	ENSG00000133454	0	0	0	0	0	1.088
ENST00000420391	ENSG00000236464	0	0	0	0	0	0
ENST00000434510	ENSG00000229770	1	0	0	0	0	0
ENST00000404234	ENSG00000100095	0	0	0	0	0	0
ENST00000529632	ENSG00000100095	113.807	262.129	351.663	15	0	0
ENST00000360929	ENSG00000100095	229.542	179.498	44.086	0	13	18
ENST00000629590	ENSG00000100095	0	0	0	0	0	0
ENST00000248933	ENSG00000100095	11.508	23.241	9.634	0	0	0
ENST00000343706	ENSG00000100095	18.865	0	0	0	0	0
ENST00000414989	ENSG00000224192	0	0	0	0	0	0
ENST00000403121	ENSG00000100095	0	0	5.305	0	0	0
ENST00000402979	ENSG00000100095	13.072	27.308	40.03	0	0	0
ENST00000483291	ENSG00000100095	2.44	5.574	1.282	0	0	1
ENST00000494013	ENSG00000100095	2.767	2.249	0	0	0	0
ENST00000516458	ENSG00000252267	0	0	0	0	0	0
ENST00000450463	ENSG00000230203	0	0	0	0	0	0
ENST00000215906	ENSG00000128203	56	72	93	19	9	21
ENST00000519774	ENSG00000100099	0	0	0	0	0	0
ENST00000493455	ENSG00000100099	1.475	0	0	1.296	1.112	1.277
ENST00000491142	ENSG00000100099	0	0	0	0	0	0
ENST00000398145	ENSG00000100099	16.879	48.493	16.317	75.42	29.074	39.317
ENST00000429411	ENSG00000100099	0	0	18.279	0	0	0
ENST00000464362	ENSG00000100099	12.911	4.559	0	25.396	21.399	40.029
ENST00000402105	ENSG00000100099	11.021	0	0	0	0	0
ENST00000336873	ENSG00000100099	34.54	46.51	84.824	48.348	59.902	60.654
ENST00000439453	ENSG00000100099	0	6.014	0	9.071	0	0
ENST00000466781	ENSG00000100099	19.484	35.395	16.152	78.638	48.937	53.425
ENST00000496385	ENSG00000100099	0	17.219	21.859	22.656	0	21.61
ENST00000485842	ENSG00000100099	0	1.368	2.718	0	0	1.342
ENST00000422379	ENSG00000100099	8.69	0	0	18.909	5.806	4.045
ENST00000459918	ENSG00000100099	0	0	0	0	0	0
ENST00000481910	ENSG00000100099	0	3.441	3.172	9.265	12.575	5.515
ENST00000483631	ENSG00000100099	0	0	1.68	0	6.195	13.785
ENST00000479064	ENSG00000100099	0	0	0	0	0	0
ENST00000473782	ENSG00000100099	0	0	0	0	0	0
ENST00000215917	ENSG00000100104	44	50.292	58.275	74.348	44.972	55.461
ENST00000477945	ENSG00000100104	0	4.708	4.725	5.652	11.742	14.539
ENST00000471799	ENSG00000100104	0	0	0	0	3.286	0
ENST00000619735	ENSG00000100109	18.387	0	0	0	0	0
ENST00000407690	ENSG00000100109	0	16.177	5.072	30.989	0	5.631
ENST00000492137	ENSG00000100109	0	0	0	8.289	0	1.745
ENST00000407431	ENSG00000100109	39.275	22.744	0	62.38	65.779	13.042
ENST00000407148	ENSG00000100109	0	0	0	39.223	0	64.286
ENST00000405938	ENSG00000100109	0	43.412	36.397	0	0	0
ENST00000481357	ENSG00000100109	0	0	0	5.684	0	0
ENST00000450493	ENSG00000100109	0	0	0	0	0	0
ENST00000496523	ENSG00000100109	0	0	0	1.88	0	0
ENST00000493698	ENSG00000100109	0	1.546	0	0	2.451	1.262
ENST00000479489	ENSG00000100109	2.339	0	2.97	8.43	8.54	13.921
ENST00000472918	ENSG00000100109	0	0	0	0	0	0
ENST00000455080	ENSG00000100109	0	0	0	0	0	0
ENST00000418876	ENSG00000100109	0	0	0	0	0	0
ENST00000420242	ENSG00000100109	0	0	0	0	0	0
ENST00000440258	ENSG00000100109	0	2.121	0	2.091	1.139	0
ENST00000464449	ENSG00000100109	0	1	3.56	1.034	1.091	3.113
ENST00000566814	ENSG00000261188	12.498	19.797	12	18.012	10.262	17
ENST00000565764	ENSG00000261188	1.502	3.203	0	7.988	2.738	0
ENST00000338754	ENSG00000128294	16.244	22.519	11.757	30.997	22.29	34.011
ENST00000398110	ENSG00000128294	19.668	10.355	19.535	42.475	17.71	46.989
ENST00000403880	ENSG00000128294	0	0	0	0	0	0
ENST00000445720	ENSG00000128294	1.088	1.126	0	3.528	0	0
ENST00000442495	ENSG00000128294	0	0	1.429	0	0	0
ENST00000454778	ENSG00000128294	0	0	0	0	0	0
ENST00000440953	ENSG00000128294	0	0	0	0	0	0
ENST00000453117	ENSG00000128294	0	0	1.28	0	0	0
ENST00000450022	ENSG00000128294	0	0	0	0	0	1
ENST00000408833	ENSG00000221760	0	0	0	0	0	0
ENST00000395823	ENSG00000213707	1	2	2	9	10	6
ENST00000215939	ENSG00000100122	1	0	1	2	2	4
ENST00000354760	ENSG00000196431	0	0	0	0	0	1
ENST00000466315	ENSG00000196431	1	0	0	0	1	0
ENST00000425548	ENSG00000226912	0	0	0	0	0	0
ENST00000421867	ENSG00000225783	0	7.026	3.468	0	0	0
ENST00000418918	ENSG00000225783	4.075	0	2.019	0	0	0
ENST00000440347	ENSG00000225783	0	0	0	0	0	0
ENST00000450203	ENSG00000225783	0	0	0	0	0	0
ENST00000430483	ENSG00000225783	0	0	0	0	0	0
ENST00000439738	ENSG00000225783	0	0	0	0	0	0
ENST00000422403	ENSG00000225783	0	0	0	0	0	0
ENST00000436238	ENSG00000225783	0	0	0	0	0	0
ENST00000425476	ENSG00000225783	0	0	0	0	0	0
ENST00000455640	ENSG00000225783	0	0	0	0	0	0
ENST00000451141	ENSG00000225783	0	0	0	0	0	0
ENST00000452429	ENSG00000225783	0	0	0	0	0	0
ENST00000413665	ENSG00000225783	0	8.935	6	0	0	0
ENST00000616469	ENSG00000225783	0	40.159	0	0	0	0
ENST00000620145	ENSG00000225783	413.461	164.121	276.414	0	33.611	65.539
ENST00000616213	ENSG00000225783	67.991	32.12	140.864	0	0	0
ENST00000613780	ENSG00000225783	124.851	434.378	250.157	65.573	15.866	0
ENST00000617016	ENSG00000278404	0	0	0	0	0	0
